ID	aspect	strdist	basarea	curvature	curve_cont	curve_prof	drop	rockdist	flowdir	lith	elev	cohesion	landslide	scarpdist	scarps	frictang	slope	slopeleg	woods	specwt
20577	285,3616	203,9608	301200	0,8233795	-0,301098	0,5222815	27,5	0	16	17	734,8667	20	10	20	0	25	14,83238	631,3985	0	23
20578	275,0703	223,6068	301200	1,069107	-0,5147485	0,5543585	26,66667	0	32	17	739,9056	20	0	0	1	25	13,36328	636,8066	0	23
20579	258,8531	243,3105	301200	0,1817017	-0,08974484	0,09195682	15	0	32	17	743,0253	20	0	20	0	25	9,192364	644,3436	0	23
20580	237,8468	263,0589	301200	-0,2218781	0,0282596	-0,1936184	10	0	16	17	745,2707	20	0	28,28427	0	25	7,1303	653,8253	0	23
20581	234,0542	282,8427	301200	-0,3509979	0,2610612	-0,08993677	7,5	0	16	17	747,1066	20	0	40	0	25	5,897892	665,0959	0	23
20582	214,6757	302,6549	301200	-0,2676392	0,3416181	0,07397896	5	0	16	17	748,3679	20	0	40	0	25	3,003911	678,0254	0	23
20583	198,6331	322,4903	301200	-0,4349518	0,5051558	0,070204	2,5	0	16	17	748,6255	20	0	20	0	25	3,695973	MISSING	0	23
20584	280,713	126,4911	79200	-0,4897919	0,3982204	-0,09157149	16,66667	0	32	17	577,5885	20	0	82,46211	0	25	11,50664	772,8081	0	23
20585	274,5695	113,1371	79200	-1,299149	1,094353	-0,2047955	22,5	0	16	17	582,2932	20	0	80	0	25	18,48283	748,1252	0	23
20586	277,0819	100	79200	0,2508698	-0,1840699	0,0667999	45	0	16	17	591,3318	20	0	72,11102	0	25	23,25643	719,5856	0	23
20587	277,3763	89,44272	79200	1,554779	-1,552926	0,001853519	40	0	16	17	599,5918	20	0	63,24555	0	25	15,26011	692,2837	0	23
20588	263,0393	82,46211	79200	0,2746887	0,02679667	0,3014854	10	0	16	17	601,7886	20	0	60	0	25	6,441065	662,1555	0	23
20589	247,6995	80	79200	0,05296326	0,0505935	0,1035568	10	0	8	17	603,8263	20	0	60	0	25	7,34303	635,6348	0	23
20590	238,507	80	79200	-0,1530151	0,07299606	-0,08001908	10	0	16	17	605,9299	20	0	60	0	25	7,479427	613,6666	0	23
20591	235,8132	72,11102	79200	-0,3152466	0,06265933	-0,2525873	10	0	8	17	607,8994	20	0	56,56854	0	25	7,364752	594,1984	0	23
20592	241,1196	63,24555	79200	-0,8681946	0,3964317	-0,4717628	10	0	16	17	609,9898	20	0	44,72136	0	25	8,916087	566,8837	0	23
20593	240,7109	60	79200	-0,2949982	0,110294	-0,1847042	15	0	16	17	613,3159	20	0	40	0	25	10,24189	538,6401	0	23
20594	242,2203	56,56854	79200	-0,6360168	0,4573536	-0,1786632	15	0	16	17	616,4669	20	0	28,28427	0	25	12,80052	512,6387	0	23
20595	248,8785	44,72136	79200	-0,7877197	0,5774639	-0,2102558	22,5	0	16	17	621,2615	20	0	20	0	25	15,04239	481,528	0	23
20596	270,0823	28,28427	79200	2,83902	-1,898021	0,9409984	35	0	16	17	628,5523	20	0	20	0	25	9,020961	445,8965	0	23
20597	343,5999	20	301200	3,333481	-2,139567	1,193914	32,5	0	64	17	630,6606	20	0	0	1	25	6,982953	418,4972	1	23
20598	293,4172	0	301200	-6,468735	2,768211	-3,700524	8,333333	0	32	17	626,1789	20	1	0	1	25	16,04838	379,4733	1	23
20599	274,0231	0	301200	0,4627991	-1,68363	-1,22083	55	0	16	17	637,5864	20	1	0	1	25	19,73061	360,5551	1	23
20600	249,7213	0	301200	0,9715424	-0,7132769	0,2582655	25	0	16	17	642,5899	20	1	0	1	25	8,606143	361,7602	1	23
20601	222,5546	20	301200	-0,5290527	0,4897346	-0,03931818	6,666667	0	8	17	643,6729	20	1	0	1	25	8,248819	351,3942	1	23
20602	210,1748	20	301200	-1,086166	0,8958802	-0,1902862	5	0	16	17	645,0145	20	10	20	0	25	9,130952	349,3523	0	23
20603	207,8435	28,28427	301200	-1,030411	0,4528262	-0,5775846	5	0	16	17	646,3569	20	0	20	0	25	9,043431	349,602	0	23
20604	220,4383	40	301200	-0,9730377	0,477794	-0,4952437	7,5	0	16	17	648,3354	20	0	20	0	25	10,81851	350,7903	0	23
20605	219,917	40	301200	-1,051758	0,7926601	-0,2590978	12,5	0	16	17	650,9923	20	0	20	0	25	13,32027	352,5797	0	23
20606	215,0618	40	301200	-0,763855	0,6552575	-0,1085975	15	0	16	17	654,0618	20	0	20	0	25	15,06919	354,8933	0	23
20607	210,9003	28,28427	301200	-0,4904785	0,4790959	-0,0113826	20	0	8	17	657,2581	20	0	28,28427	0	25	15,72053	357,7545	1	23
20608	202,0284	20	301200	-0,188446	0,6331082	0,4446621	18,33333	0	8	17	659,7986	20	0	44,72136	0	25	15,97042	361,2451	1	23
20609	197,2808	20	301200	-1,419342	1,165242	-0,2541001	15	0	4	17	660,5137	20	0	56,56854	0	25	17,90965	365,4986	1	23
20610	194,6824	20	301200	-1,229645	1,090289	-0,139356	20	0	4	17	662,4901	20	0	72,11102	0	25	19,59118	370,7031	0	23
20611	201,3298	20	301200	-0,2676697	0,04817434	-0,2194953	32,5	0	4	17	665,0125	20	0	80	0	25	20,26638	377,1122	0	23
20612	213,4556	28,28427	301200	-0,9913025	0,5765255	-0,414777	35	0	8	17	668,4957	20	0	60	0	25	22,28655	385,054	0	23
20613	213,1069	40	301200	-0,7400055	0,6056314	-0,1343741	35	0	8	17	673,3469	20	0	40	0	25	23,32837	394,9322	0	23
20614	210,2124	44,72136	301200	-0,4775085	0,4121214	-0,06538711	35	0	8	17	678,106	20	0	20	0	25	23,88793	407,2045	0	23
20615	212,365	40	301200	0,7021637	-0,2874822	0,4146815	45	0	4	17	683,4863	20	0	0	1	25	25,55584	422,3212	1	23
20616	218,2892	20	301200	-0,5341339	0,1490396	-0,3850943	50	0	8	17	688,3735	20	0	20	0	25	27,47341	440,6244	1	23
20617	225,9687	0	301200	-0,9737854	-0,05623	-1,030015	55	0	8	17	695,3763	20	0	20	0	25	27,08533	460,5877	1	23
20618	226,02	0	301200	2,46315	-1,83478	0,6283695	56,66667	0	8	17	704,6182	20	10	28,28427	0	25	21,57964	482,2104	1	23
20619	218,2803	20	301200	-0,5609283	0,2189841	-0,3419442	31,66667	0	8	17	707,6125	20	10	20	0	25	15,52685	507,017	1	23
20620	223,6682	20	301200	-1,486282	0,5555939	-0,9306884	16,66667	0	8	17	710,2421	20	10	0	1	25	13,1659	534,6638	0	23
20621	223,0306	28,28427	301200	0,9296417	-0,5847535	0,3448883	22,5	0	16	17	714,9913	20	0	20	0	25	10,27706	564,698	0	23
20622	211,7872	44,72136	301200	-0,3246918	0,1366669	-0,1880249	13,33333	0	8	17	716,2189	20	0	28,28427	0	25	8,043912	596,6593	0	23
20623	221,1604	63,24555	301200	-0,06030273	-0,001034864	-0,0613376	13,33333	0	8	17	718,099	20	0	44,72136	0	25	8,400665	630,1402	0	23
20624	232,4245	82,46211	301200	0,1387634	-0,07104874	0,06771468	16,66667	0	8	17	720,6391	20	0	63,24555	0	25	9,073482	660,4165	0	23
20625	233,0898	101,9804	301200	0,7455292	-0,5108647	0,2346645	18,33333	0	8	17	723,579	20	0	56,56854	0	25	7,064973	680,3998	0	23
20626	233,0452	121,6553	301200	0,4767761	-0,4510491	0,02572704	15	0	8	17	724,9995	20	0	44,72136	0	25	3,832982	673,0427	0	23
20627	265,0982	141,4214	301200	-0,06103516	0,2709322	0,2098971	8,333333	0	8	17	725,9713	20	0	28,28427	0	25	4,107029	667,7127	0	23
20628	277,1681	161,2451	301200	0,5050812	0,1520387	0,6571198	10	0	16	17	728,3774	20	0	20	0	25	6,373208	665,1312	0	23
20629	271,078	181,1077	301200	1,187317	0,1901105	1,377427	15	0	8	17	731,3922	20	0	20	0	25	9,350443	665,1652	0	23
20630	259,2857	200,9975	301200	0,9860687	0,04388954	1,029958	23,33333	0	8	17	735,0209	20	0	20	0	25	12,16875	667,6484	0	23
20631	247,085	220,9072	301200	0,8847198	-0,3127774	0,5719424	28,33333	0	8	17	738,9977	20	0	20	0	25	11,68556	672,4033	0	23
20632	251,86	240,8319	301200	0,7241821	-0,879732	-0,1555498	25	0	8	17	742,4598	20	0	28,28427	0	25	8,589608	679,2557	0	23
20633	254,3307	260,7681	MISSING	MISSING	MISSING	MISSING	MISSING	0	MISSING	17	MISSING	20	0	20	0	25	3,257351	MISSING	0	23
20634	279,532	128,0625	79200	-0,9209747	1,098	0,1770251	25	20	16	MISSING	583,0749	MISSING	MISSING	100	0	MISSING	18,77425	769,774	0	MISSING
20635	284,8155	116,619	79200	0,3291473	-0,7467262	-0,4175788	47,5	0	16	17	592,5997	20	0	89,44272	0	25	20,92305	742,608	0	23
20636	269,924	107,7033	79200	2,07785	-1,667108	0,410742	35	0	16	17	600,0483	20	0	82,46211	0	25	11,93857	713,2764	0	23
20637	243,463	101,9804	79200	-0,5119781	0,4224395	-0,08953862	5	0	8	17	600,627	20	0	80	0	25	5,228916	684,9381	0	23
20638	248,7126	100	79200	0,2852631	-0,1891443	0,09611873	10	0	16	17	603,0649	20	0	80	0	25	6,82992	659,8334	0	23
20639	255,0368	100	79200	-0,3451691	0,0876217	-0,2575473	11,66667	0	8	17	605,013	20	0	80	0	25	6,679459	638,5165	0	23
20640	262,7896	89,44272	79200	-0,1011658	0,005626841	-0,09553893	10	0	16	17	607,462	20	0	72,11102	0	25	6,732157	619,2302	0	23
20641	265,3207	82,46211	79200	-0,02984619	-0,03623793	-0,06608412	12,5	0	16	17	609,9984	20	0	63,24555	0	25	7,337885	589,4427	0	23
20642	258,4352	80	79200	-0,2759247	0,09697202	-0,1789527	10	0	16	17	612,399	20	0	56,56854	0	25	7,934883	563,2947	0	23
20643	250,9285	72,11102	79200	-0,7463837	0,471841	-0,2745427	12,5	0	16	17	615,0052	20	0	44,72136	0	25	10,35916	533,8469	0	23
20644	243,6271	56,56854	79200	-0,007888794	0,3316736	0,3237848	20	0	16	17	619,1613	20	0	40	0	25	14,54573	499,2874	0	23
20645	244,9567	44,72136	79200	-1,439606	0,6429928	-0,7966129	21,66667	0	8	17	623,3527	20	0	28,28427	0	25	16,32376	468,5137	0	23
20646	274,2671	28,28427	79200	1,445953	-1,165497	0,2804566	37,5	0	16	17	630,8585	20	0	20	0	25	10,39271	433,2534	0	23
20647	300,0844	20	301200	2,079636	-0,6005488	1,479087	42,5	0	64	17	635,1713	20	0	0	1	25	15,18987	406,2642	0	23
20648	289,386	20	301200	1,906326	-1,390219	0,5161076	50	0	32	17	640,518	20	1	0	1	25	14,80161	387,6955	1	23
20649	276,7133	0	301200	-0,7652588	0,1061907	-0,6590681	13,33333	0	32	17	641,5656	20	1	0	1	25	5,550272	349,285	1	23
20650	267,3283	0	301200	-0,4582062	0,02051566	-0,4376905	7,5	0	16	17	643,1262	20	1	0	1	25	4,255834	351,0589	1	23
20651	264,7397	0	301200	-0,3767853	0,02822864	-0,3485566	5	0	16	17	644,6245	20	1	0	1	25	3,987704	353,0495	1	23
20652	261,3547	20	301200	-0,3498383	0,1141682	-0,23567	7,5	0	16	17	646,1992	20	1	0	1	25	4,533798	355,2964	0	23
20653	255,4684	20	301200	-0,008300781	-0,03125011	-0,03955089	10	0	16	17	648,2698	20	1	0	1	25	5,953048	357,8489	0	23
20654	239,9332	20	301200	0,1517792	-0,07098839	0,08079079	7,5	0	16	17	650,2208	20	1	0	1	25	6,883163	360,7681	0	23
20655	233,7416	20	301200	-1,337662	0,4620281	-0,8756337	6,666667	0	8	17	651,476	20	0	0	1	25	9,096834	364,1311	0	23
20656	232,1724	20	301200	-0,8702393	-0,1227302	-0,9929694	12,5	0	16	17	654,3665	20	0	20	0	25	9,851647	368,0351	0	23
20657	217,7995	0	301200	-0,9848633	0,2735782	-0,7112851	7,5	0	16	17	656,3087	20	0	28,28427	0	25	8,010622	372,6029	1	23
20658	202,1608	0	301200	-1,156128	0,7953587	-0,3607693	2,5	0	16	17	657,1741	20	0	44,72136	0	25	8,078422	377,9899	1	23
20659	197,8173	0	301200	-1,056808	1,265438	0,2086292	2,5	0	16	17	658,063	20	0	63,24555	0	25	10,29129	384,3909	0	23
20660	212,0786	0	301200	-3,036362	1,74884	-1,287522	2,5	0	16	17	658,2556	20	0	82,46211	0	25	13,94072	392,0465	0	23
20661	223,2088	20	301200	-0,7426453	0,3222194	-0,4204259	25	0	16	17	663,3317	20	0	63,24555	0	25	17,31838	401,2451	0	23
20662	220,3633	20	301200	-0,4181366	0,3760838	-0,04205281	22,5	0	16	17	667,9077	20	0	44,72136	0	25	17,92607	412,3155	0	23
20663	212,8875	28,28427	301200	-0,7270813	0,8629222	0,1358409	21,66667	0	8	17	671,4655	20	0	28,28427	0	25	18,91849	425,6022	0	23
20664	208,9496	20	301200	-2,183029	1,665538	-0,5174907	18,33333	0	8	17	674,1316	20	0	20	0	25	22,37129	441,4214	0	23
20665	216,6004	20	301200	-0,9211273	0,5860924	-0,335035	40	0	4	17	679,6493	20	0	28,28427	0	25	27,71112	460	1	23
20666	229,6891	0	301200	-0,0839386	-0,2659123	-0,3498509	58,33333	0	8	17	688,1964	20	0	40	0	25	31,12397	480	1	23
20667	236,2566	0	301200	0,4736938	-1,170427	-0,696733	65	0	8	17	698,4348	20	0	40	0	25	25,55757	501,4214	1	23
20668	237,9513	0	301200	0,4285431	-0,81593	-0,3873869	38,33333	0	8	17	705,1069	20	1	20	0	25	15,46323	525,6022	1	23
20669	237,932	0	301200	0,7326202	-0,2336584	0,4989618	20	0	16	17	709,2054	20	1	0	1	25	12,07415	552,3154	0	23
20670	226,4472	20	301200	0,3121948	-0,1118772	0,2003176	20	0	8	17	712,2361	20	0	0	1	25	10,19351	581,2451	0	23
20671	214,6422	40	301200	0,2341156	-0,1778129	0,05630271	16,66667	0	8	17	714,1666	20	0	20	0	25	8,349042	612,0465	0	23
20672	219,7589	60	301200	-0,5153656	0,2941855	-0,2211801	11,66667	0	8	17	715,4544	20	0	40	0	25	8,795375	644,3909	0	23
20673	225,6846	80	301200	-0,1548309	0,144663	-0,01016795	15	0	8	17	717,9321	20	0	60	0	25	10,32217	677,9899	0	23
20674	224,2238	100	301200	0,02250671	-0,05303239	-0,03052568	16,66667	0	8	17	720,7073	20	0	44,72136	0	25	9,850677	700	0	23
20675	224,4063	120	301200	0,3077698	-0,3370013	-0,02923149	16,66667	0	8	17	723,1446	20	0	28,28427	0	25	7,656852	710,8995	0	23
20676	233,984	140	301200	0,1183014	-0,07807906	0,04022233	15	0	8	17	725,0018	20	0	20	0	25	6,582612	705,5582	0	23
20677	228,9011	160	301200	0,3423767	0,04067921	0,3830559	11,66667	0	8	17	727,0142	20	0	0	1	25	7,148385	702,7697	0	23
20678	221,9339	180	301200	-0,3800964	0,3270405	-0,05305597	12,5	0	4	3	728,3015	10	1	0	1	17	10,13922	702,4384	0	20
20679	225,2059	200	301200	-1,434952	0,6933253	-0,7416264	18,33333	0	8	3	730,8827	10	1	0	1	17	13,7804	704,4394	0	20
20680	230,8591	220	301200	0,06265259	0,3701301	0,4327827	20	0	16	3	735,0655	10	0	0	1	17	10,81948	MISSING	0	20
20681	282,8266	126,4911	79200	0,7150421	-0,7378606	-0,02281849	21,66667	20	32	MISSING	599,0632	MISSING	MISSING	101,9804	0	MISSING	7,426941	735,8284	0	MISSING
20682	241,8757	121,6553	79200	-0,5596313	0,398221	-0,1614104	2,5	0	16	17	599,6539	20	0	100	0	25	3,925832	708,8999	0	23
20683	250,5142	120	79200	-0,559906	0,3178566	-0,2420494	7,5	0	16	17	601,6525	20	0	100	0	25	7,265004	684,8604	0	23
20684	256,0994	116,619	79200	0,489212	-0,2616116	0,2276005	15	0	16	17	604,9758	20	0	100	0	25	7,542027	664,0588	0	23
20685	262,7367	107,7033	79200	0,0385437	0,1052637	0,1438074	11,66667	0	8	17	607,3418	20	0	89,44272	0	25	7,586295	641,5952	0	23
20686	267,0119	101,9804	79200	0,3311005	-0,2004374	0,1306631	12,5	0	16	17	610,262	20	0	82,46211	0	25	7,293591	613,6677	0	23
20687	265,8332	100	79200	-0,07858276	0,1248268	0,04624406	10	0	16	17	612,3801	20	0	72,11102	0	25	6,732716	587,0319	0	23
20688	255,7576	84,85281	79200	0,3394012	-0,06850783	0,2708934	12,5	0	16	17	614,9794	20	0	63,24555	0	25	7,887668	553,0408	0	23
20689	247,1355	72,11102	79200	-0,6610107	0,4816966	-0,1793141	10	0	8	17	617,0572	20	0	56,56854	0	25	10,7834	521,5551	0	23
20690	247,914	56,56854	79200	-1,606171	1,169524	-0,4366466	17,5	0	16	17	620,597	20	0	44,72136	0	25	16,57049	487,3817	0	23
20691	248,4831	44,72136	79200	0,9106598	-0,3224381	0,5882217	37,5	0	16	17	628,4657	20	0	28,28427	0	25	18,02252	457,0319	0	23
20692	253,57	40	79200	1,373947	-0,5421236	0,8318236	38,33333	0	8	17	634,8111	20	0	20	0	25	16,03354	433,9543	0	23
20693	262,7456	28,28427	79200	1,34874	-0,9210254	0,4277142	35	0	8	17	640,1235	20	0	0	1	25	12,18342	404,0502	1	23
20694	283,8483	20	79200	0,8627319	-0,1921503	0,6705817	21,66667	0	8	17	643,0892	20	1	0	1	25	6,434419	377,7709	1	23
20695	307,0246	20	301200	0,03248596	0,1558614	0,1883474	10	0	32	17	644,4746	20	1	0	1	25	5,681948	368,2843	1	23
20696	314,4295	0	301200	-0,4772491	0,518847	0,0415979	8,333333	0	32	17	645,665	20	1	0	1	25	6,012274	367,2117	1	23
20697	317,0952	0	301200	-1,181458	1,111572	-0,0698853	6,666667	0	32	17	646,9451	20	1	0	1	25	7,334696	368,5323	1	23
20698	319,9435	0	301200	-1,661057	1,511972	-0,1490845	6,666667	0	32	17	648,3569	20	1	0	1	25	7,860281	370,9062	1	23
20699	321,7169	0	301200	-2,364868	1,469839	-0,8950287	5	0	16	17	649,5379	20	1	0	1	25	8,05747	374,0098	1	23
20700	314,8786	0	301200	-1,384583	0,8343966	-0,5501859	15	0	16	17	652,6055	20	1	0	1	25	10,17385	377,7802	0	23
20701	314,8487	0	301200	-0,5775146	0,3497419	-0,2277727	15	0	16	17	655,904	20	1	0	1	25	10,36166	382,2532	1	23
20702	327,62	0	301200	-0,3959351	0,4895771	0,09364203	11,66667	0	32	17	657,8352	20	0	20	0	25	7,349927	387,5193	1	23
20703	342,9985	20	301200	-0,5085907	0,5810394	0,07244872	6,666667	0	32	17	658,4354	20	0	40	0	25	5,033086	393,7106	1	23
20704	342,1358	20	301200	-0,8170013	0,7919615	-0,02503983	3,333333	0	32	17	658,5594	20	0	60	0	25	3,750977	400,9975	1	23
20705	284,0849	0	301200	-1,648163	0,6574656	-0,9906973	2,5	0	64	17	658,7607	20	0	80	0	25	5,300791	409,5869	1	23
20706	254,3247	0	301200	-1,009598	0,1596437	-0,8499541	12,5	0	16	17	661,6382	20	0	72,11102	0	25	9,92765	419,7173	1	23
20707	236,2831	0	301200	-0,3995667	0,3815033	-0,01806329	17,5	0	16	17	665,1594	20	0	56,56854	0	25	11,51541	431,6482	0	23
20708	224,4008	20	301200	0,3388672	-0,1027245	0,2361426	15	0	16	17	668,6249	20	0	44,72136	0	25	11,89644	445,6376	0	23
20709	213,128	0	301200	-0,24646	0,4875714	0,2411114	16,66667	0	8	17	670,6575	20	0	40	0	25	12,86564	461,9111	0	23
20710	225,4985	0	301200	-3,610657	2,191708	-1,418949	6,666667	0	8	17	671,5802	20	0	44,72136	0	25	20,09323	480,6244	1	23
20711	241,7493	0	301200	-3,05304	1,508337	-1,544703	40	0	16	17	679,661	20	0	44,72136	0	25	30,57758	500,5877	1	23
20712	248,4976	20	301200	0,9895172	-1,331196	-0,3416789	70	0	16	17	693,9229	20	0	28,28427	0	25	29,78317	521,8003	1	23
20713	247,3677	20	301200	1,687607	-1,687191	0,000415748	47,5	0	16	17	703,4608	20	1	20	0	25	18,13151	545,4502	1	23
20714	234,7107	20	301200	-0,4393005	0,2624016	-0,1768989	15	0	8	17	706,3062	20	1	20	0	25	11,07047	571,3798	1	23
20715	225,8303	28,28427	301200	-0,06520081	0,04775326	-0,01744755	15	0	8	17	709,3323	20	1	0	1	25	10,20632	599,3613	0	23
20716	220,7386	44,72136	301200	0,1645203	-0,1550565	0,009463806	15	0	8	17	711,8204	20	0	20	0	25	8,596686	629,1339	0	23
20717	222,4669	63,24555	301200	0,04772949	-0,04228346	0,005446036	13,33333	0	8	17	713,6814	20	0	40	0	25	8,059785	660,4346	0	23
20718	225,7144	82,46211	301200	-0,2526855	0,2110278	-0,0416577	13,33333	0	8	17	715,5471	20	0	60	0	25	9,231339	693,0194	0	23
20719	225,0661	101,9804	301200	-0,04151917	0,06564506	0,02412589	15	0	8	17	718,0834	20	0	40	0	25	10,07846	720,3998	0	23
20720	225,1626	121,6553	301200	-0,01834106	-0,03154191	-0,04988297	16,66667	0	8	17	720,6388	20	0	20	0	25	9,760929	741,2917	0	23
20721	222,9827	141,4214	301200	0,5980682	-0,3228879	0,2751803	18,33333	0	8	17	723,4037	20	0	0	1	25	8,646027	743,6068	0	23
20722	216,2133	161,2451	301200	0,4812317	-0,2553638	0,2258679	15	0	8	3	725,0067	10	1	0	1	17	7,372221	740,6753	0	20
20723	219,1892	181,1077	301200	-0,6083527	0,7102697	0,1019171	10	0	8	3	725,4374	10	1	20	0	17	7,488238	740,0584	0	20
20724	217,9868	200,9975	MISSING	MISSING	MISSING	MISSING	MISSING	0	MISSING	3	MISSING	10	1	20	0	17	6,945559	MISSING	0	20
20725	260,6438	134,1641	79200	-0,206543	0,06654929	-0,1399937	12,5	20	16	MISSING	603,9392	MISSING	MISSING	116,619	0	MISSING	6,443139	690,2726	0	MISSING
20726	253,8314	126,4911	79200	-0,05766296	0,3098437	0,2521808	12,5	20	16	MISSING	606,5132	MISSING	MISSING	107,7033	0	MISSING	8,381505	665,5773	0	MISSING
20727	257,6841	121,6553	79200	0,6011963	-0,3694378	0,2317585	16,66667	0	8	17	610,0034	20	0	100	0	25	8,110083	639,1313	0	23
20728	258,4757	113,1371	79200	0,1941833	-0,08127794	0,1129054	11,66667	0	8	17	612,1944	20	0	89,44272	0	25	6,520256	607,1006	0	23
20729	254,4303	100	79200	-0,1630554	0,05413475	-0,1089207	7,5	0	16	17	614,1176	20	0	82,46211	0	25	6,363347	575,3945	0	23
20730	251,7263	84,85281	79200	-0,5311432	0,4579355	-0,07320771	10	0	16	17	616,1351	20	0	72,11102	0	25	8,659173	541,7992	0	23
20731	246,9952	72,11102	79200	0,1922913	0,2097407	0,402032	17,5	0	16	17	619,9371	20	0	56,56854	0	25	13,56886	510,7453	0	23
20732	238,5823	63,24555	79200	-1,056427	0,8986732	-0,1577538	20	0	16	17	623,9536	20	0	44,72136	0	25	17,86627	483,7215	0	23
20733	233,6161	56,56854	79200	-0,3674774	0,3497147	-0,01776272	30	0	16	17	629,9881	20	0	28,28427	0	25	20,01433	459,0608	0	23
20734	235,6944	44,72136	79200	0,8780365	-0,598317	0,2797195	36,66667	0	8	17	636,6809	20	0	20	0	25	18,56289	429,429	1	23
20735	246,3514	40	79200	1,800018	-1,333523	0,4664958	43,33333	0	8	17	642,7421	20	0	20	0	25	12,40859	407,1512	1	23
20736	285,496	28,28427	79200	0,7552795	-0,0425108	0,7127687	26,66667	0	8	17	645,8881	20	0	0	1	25	8,859653	394,5785	1	23
20737	318,8653	20	301200	-0,7819519	1,274572	0,4926198	13,33333	0	32	17	648,525	20	0	0	1	25	13,78616	389,4349	1	23
20738	334,6801	20	301200	-0,7411194	1,149388	0,408269	25	0	64	17	652,285	20	1	0	1	25	18,87358	388,3388	1	23
20739	346,0178	20	301200	-0,1866608	0,642145	0,4554842	32,5	0	64	17	655,319	20	0	0	1	25	20,1473	389,4427	1	23
20740	345,3746	20	301200	-0,8783569	0,4535004	-0,4248565	32,5	0	64	17	656,428	20	0	0	1	25	20,16843	391,9567	1	23
20741	339,6996	20	301200	-0,4210205	0,3804015	-0,04061902	33,33333	0	32	17	659,0424	20	0	0	1	25	20,2295	395,5636	1	23
20742	343,3498	20	301200	-0,303009	0,3455884	0,04257942	30	0	32	17	661,1189	20	0	0	1	25	17,70338	400,1606	1	23
20743	352,2545	20	301200	-0,08905029	0,3533117	0,2642614	21,66667	0	32	17	662,2765	20	0	20	0	25	14,32335	405,7561	1	23
20744	358,0705	28,28427	301200	-0,6018524	0,5748881	-0,02696439	17,5	0	64	17	662,2072	20	0	40	0	25	12,68029	412,426	1	23
20745	356,4149	28,28427	301200	-0,8650665	0,6402696	-0,2247969	17,5	0	64	17	662,2465	20	0	60	0	25	12,55879	420,2939	1	23
20746	349,5236	20	301200	-0,1237946	0,2688676	0,145073	20	0	64	17	663,1824	20	0	80	0	25	11,70001	429,5194	1	23
20747	329,5131	20	301200	-0,9559326	0,6878241	-0,2681086	15	0	32	17	663,3393	20	0	84,85281	0	25	8,450675	440,2877	1	23
20748	285,6429	0	301200	-1,590775	0,4715376	-1,119237	8,333333	0	32	17	664,0652	20	0	72,11102	0	25	5,664712	452,7956	1	23
20749	248,137	0	301200	-1,686523	0,4639145	-1,222609	7,5	0	16	17	665,8617	20	0	63,24555	0	25	6,891296	467,2336	1	23
20750	237,1104	0	301200	0,4102478	-0,3061935	0,1040543	15	0	16	17	669,2791	20	0	60	0	25	6,776344	483,7626	0	23
20751	250,3585	20	301200	-1,210922	1,205148	-0,00577471	8,333333	0	8	17	670,7957	20	0	60	0	25	12,58668	502,4903	0	23
20752	256,6334	20	301200	-1,872116	1,724735	-0,1473815	30	0	16	17	677,1567	20	0	40	0	25	27,35316	522,3448	0	23
20753	257,4444	28,28427	301200	0,08978271	-0,354383	-0,2646003	65	0	16	17	690,1769	20	0	20	0	25	31,77159	543,3231	1	23
20754	254,1588	40	301200	1,999466	-2,074468	-0,07500181	57,5	0	16	17	701,7568	20	0	0	1	25	19,96304	566,4904	1	23
20755	237,4754	40	301200	0,4297028	-0,1572477	0,272455	15	0	8	17	704,9833	20	1	0	1	25	9,240091	591,7317	0	23
20756	229,269	44,72136	301200	0,03657532	0,06918626	0,1057616	15	0	8	17	707,2272	20	0	0	1	25	9,13306	618,8776	0	23
20757	224,4805	56,56854	301200	-0,007583618	-2,21E-05	-0,007605766	15	0	8	17	709,4434	20	0	20	0	25	8,913033	647,7271	0	23
20758	222,7856	72,11102	301200	0,2049561	-0,1351442	0,06981181	15	0	8	17	711,7128	20	0	40	0	25	8,30825	678,069	0	23
20759	223,4569	89,44272	301200	-0,04156494	0,05316563	0,01160069	13,33333	0	8	17	713,5021	20	0	60	0	25	8,485343	709,6989	0	23
20760	223,3063	107,7033	301200	-0,09098816	0,1304117	0,0394235	15	0	8	17	715,6064	20	0	40	0	25	9,470244	741,5974	0	23
20761	222,1845	126,4911	301200	0,04090881	0,04310904	0,08401786	16,66667	0	8	17	717,9968	20	0	20	0	25	10,39139	762,3681	0	23
20762	218,4431	145,6022	301200	0,3221893	-0,20975	0,1124394	18,33333	0	8	17	720,5755	20	0	0	1	25	10,02844	781,827	0	23
